Temp,m2,m18,m26,m27,m28,m29,m31,m39,m41,m44,m45,m56,m57,m70
1.768480999999999881e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768944999999999936e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768788000000000125e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.767940999999999860e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.767974000000000103e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768505000000000109e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.769009000000000071e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.769664999999999964e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.769054999999999893e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768098999999999990e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768532999999999902e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.769335000000000093e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768810000000000002e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768104999999999905e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768206999999999880e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.767428999999999917e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.767738999999999976e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768874000000000137e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768942000000000121e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
1.768326000000000136e+02,5.820766091346740723e-11,0.000000000000000000e+00,4.268211557246563025e+05,2.288904159686017083e+05,4.076913959727910114e+05,3.291899207086750539e+04,3.189266720973030897e+05,2.051310760531594860e+05,3.280665811505916063e+05,4.422793907837820589e+05,4.836510484961350448e+05,4.897595627817642526e+05,-1.164153218269348145e-10,4.928456487497593043e+05
