0,176.8481,31.0,(E) 2-Butenal (Crotonaldehyde
0,176.8481,0,None
0,176.8481,44.0,Acetaldehyde
0,176.8481,0,None
1,176.8945,31.0,(E) 2-Butenal (Crotonaldehyde
1,176.8945,0,None
1,176.8945,44.0,Acetaldehyde
1,176.8945,0,None
2,176.8788,31.0,(E) 2-Butenal (Crotonaldehyde
2,176.8788,0,None
2,176.8788,44.0,Acetaldehyde
2,176.8788,0,None
3,176.7941,31.0,(E) 2-Butenal (Crotonaldehyde
3,176.7941,0,None
3,176.7941,44.0,Acetaldehyde
3,176.7941,0,None
4,176.7974,31.0,(E) 2-Butenal (Crotonaldehyde
4,176.7974,0,None
4,176.7974,44.0,Acetaldehyde
4,176.7974,0,None
5,176.8505,31.0,(E) 2-Butenal (Crotonaldehyde
5,176.8505,0,None
5,176.8505,44.0,Acetaldehyde
5,176.8505,0,None
6,176.9009,31.0,(E) 2-Butenal (Crotonaldehyde
6,176.9009,0,None
6,176.9009,44.0,Acetaldehyde
6,176.9009,0,None
7,176.9665,31.0,(E) 2-Butenal (Crotonaldehyde
7,176.9665,0,None
7,176.9665,44.0,Acetaldehyde
7,176.9665,0,None
8,176.9055,31.0,(E) 2-Butenal (Crotonaldehyde
8,176.9055,0,None
8,176.9055,44.0,Acetaldehyde
8,176.9055,0,None
9,176.8099,31.0,(E) 2-Butenal (Crotonaldehyde
9,176.8099,0,None
9,176.8099,44.0,Acetaldehyde
9,176.8099,0,None
10,176.8533,31.0,(E) 2-Butenal (Crotonaldehyde
10,176.8533,0,None
10,176.8533,44.0,Acetaldehyde
10,176.8533,0,None
11,176.9335,31.0,(E) 2-Butenal (Crotonaldehyde
11,176.9335,0,None
11,176.9335,44.0,Acetaldehyde
11,176.9335,0,None
12,176.881,31.0,(E) 2-Butenal (Crotonaldehyde
12,176.881,0,None
12,176.881,44.0,Acetaldehyde
12,176.881,0,None
13,176.8105,31.0,(E) 2-Butenal (Crotonaldehyde
13,176.8105,0,None
13,176.8105,44.0,Acetaldehyde
13,176.8105,0,None
14,176.8207,31.0,(E) 2-Butenal (Crotonaldehyde
14,176.8207,0,None
14,176.8207,44.0,Acetaldehyde
14,176.8207,0,None
15,176.7429,31.0,(E) 2-Butenal (Crotonaldehyde
15,176.7429,0,None
15,176.7429,44.0,Acetaldehyde
15,176.7429,0,None
16,176.7739,31.0,(E) 2-Butenal (Crotonaldehyde
16,176.7739,0,None
16,176.7739,44.0,Acetaldehyde
16,176.7739,0,None
17,176.8874,31.0,(E) 2-Butenal (Crotonaldehyde
17,176.8874,0,None
17,176.8874,44.0,Acetaldehyde
17,176.8874,0,None
18,176.8942,31.0,(E) 2-Butenal (Crotonaldehyde
18,176.8942,0,None
18,176.8942,44.0,Acetaldehyde
18,176.8942,0,None
19,176.8326,31.0,(E) 2-Butenal (Crotonaldehyde
19,176.8326,0,None
19,176.8326,44.0,Acetaldehyde
19,176.8326,0,None
20,176.8189,31.0,(E) 2-Butenal (Crotonaldehyde
20,176.8189,0,None
20,176.8189,44.0,Acetaldehyde
20,176.8189,0,None
21,176.8509,31.0,(E) 2-Butenal (Crotonaldehyde
21,176.8509,0,None
21,176.8509,44.0,Acetaldehyde
21,176.8509,0,None
22,176.8443,31.0,(E) 2-Butenal (Crotonaldehyde
22,176.8443,0,None
22,176.8443,44.0,Acetaldehyde
22,176.8443,0,None
23,176.9281,31.0,(E) 2-Butenal (Crotonaldehyde
23,176.9281,0,None
23,176.9281,44.0,Acetaldehyde
23,176.9281,0,None
24,176.9268,31.0,(E) 2-Butenal (Crotonaldehyde
24,176.9268,0,None
24,176.9268,44.0,Acetaldehyde
24,176.9268,0,None
25,176.8664,31.0,(E) 2-Butenal (Crotonaldehyde
25,176.8664,0,None
25,176.8664,44.0,Acetaldehyde
25,176.8664,0,None
26,176.914,31.0,(E) 2-Butenal (Crotonaldehyde
26,176.914,0,None
26,176.914,44.0,Acetaldehyde
26,176.914,0,None
27,176.883,31.0,(E) 2-Butenal (Crotonaldehyde
27,176.883,0,None
27,176.883,44.0,Acetaldehyde
27,176.883,0,None
28,176.9234,31.0,(E) 2-Butenal (Crotonaldehyde
28,176.9234,0,None
28,176.9234,44.0,Acetaldehyde
28,176.9234,0,None
29,176.8343,31.0,(E) 2-Butenal (Crotonaldehyde
29,176.8343,0,None
29,176.8343,44.0,Acetaldehyde
29,176.8343,0,None
30,176.8869,31.0,(E) 2-Butenal (Crotonaldehyde
30,176.8869,0,None
30,176.8869,44.0,Acetaldehyde
30,176.8869,0,None
31,176.8666,31.0,(E) 2-Butenal (Crotonaldehyde
31,176.8666,0,None
31,176.8666,44.0,Acetaldehyde
31,176.8666,0,None
32,176.8004,31.0,(E) 2-Butenal (Crotonaldehyde
32,176.8004,0,None
32,176.8004,44.0,Acetaldehyde
32,176.8004,0,None
33,176.889,31.0,(E) 2-Butenal (Crotonaldehyde
33,176.889,0,None
33,176.889,44.0,Acetaldehyde
33,176.889,0,None
34,177.0114,31.0,(E) 2-Butenal (Crotonaldehyde
34,177.0114,0,None
34,177.0114,44.0,Acetaldehyde
34,177.0114,0,None
35,176.8458,31.0,(E) 2-Butenal (Crotonaldehyde
35,176.8458,0,None
35,176.8458,44.0,Acetaldehyde
35,176.8458,0,None
36,176.9231,31.0,(E) 2-Butenal (Crotonaldehyde
36,176.9231,0,None
36,176.9231,44.0,Acetaldehyde
36,176.9231,0,None
37,176.9848,31.0,(E) 2-Butenal (Crotonaldehyde
37,176.9848,0,None
37,176.9848,44.0,Acetaldehyde
37,176.9848,0,None
38,177.0193,31.0,(E) 2-Butenal (Crotonaldehyde
38,177.0193,0,None
38,177.0193,44.0,Acetaldehyde
38,177.0193,0,None
39,177.032,31.0,(E) 2-Butenal (Crotonaldehyde
39,177.032,0,None
39,177.032,44.0,Acetaldehyde
39,177.032,0,None
40,176.9611,31.0,(E) 2-Butenal (Crotonaldehyde
40,176.9611,0,None
40,176.9611,44.0,Acetaldehyde
40,176.9611,0,None
41,176.8494,31.0,(E) 2-Butenal (Crotonaldehyde
41,176.8494,0,None
41,176.8494,44.0,Acetaldehyde
41,176.8494,0,None
42,176.9185,31.0,(E) 2-Butenal (Crotonaldehyde
42,176.9185,0,None
42,176.9185,44.0,Acetaldehyde
42,176.9185,0,None
43,176.8734,31.0,(E) 2-Butenal (Crotonaldehyde
43,176.8734,0,None
43,176.8734,44.0,Acetaldehyde
43,176.8734,0,None
44,176.9646,31.0,(E) 2-Butenal (Crotonaldehyde
44,176.9646,0,None
