Mass,Acetaldehyde,(E) 2-Butenal (Crotonaldehyde,CO,CO2,Ethylene (Ethene),Ethanol,Crotyl Alcohol,H2,H2O
41.0,5.461092218443689,100.0,0.0,0.0,0.0,1.2092125754324818,34.38668377954186,0.0,0.0
42.0,0.0,29.5621233959859,0.0,0.0,0.0,4.141303211795264,8.872419450859558,0.0,0.0
43.0,0.0,3.9043819755325018,0.0,0.0,0.0,9.89855002990601,44.44178520315631,0.0,0.0
44.0,100.0,0.0,0.0,100.0,0.0,0.6087061052436824,11.544121843243628,0.0,0.0
45.0,0.0,0.0,0.0,1.1897390638529142,0.0,43.762209857363835,3.2697903007730433,0.0,0.0
46.0,0.0,0.0,0.0,0.3933570928425015,0.0,18.23431239739768,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.6107277441756396,0.0,0.0,0.0
48.0,0.0,0.9317964801205911,0.0,0.0,0.0,0.0,0.4773186500654289,0.0,0.0
49.0,0.0,3.7363251231244883,0.0,0.0,0.0,0.0,2.3505241416777842,0.0,0.0
50.0,0.0,4.646925812001842,0.0,0.0,0.0,0.0,6.866497730433302,0.0,0.0
51.0,0.0,3.698887022742981,0.0,0.0,0.0,0.0,6.0960451298371625,0.0,0.0
52.0,0.0,1.8401821213218803,0.0,0.0,0.0,0.0,2.161091690346079,0.0,0.0
53.0,0.0,2.8034649816180623,0.0,0.0,0.0,0.0,13.640736168999192,0.0,0.0
54.0,0.0,0.9109278056176167,0.0,0.0,0.0,0.0,9.19289775937357,0.0,0.0
55.0,0.0,4.799370899842508,0.0,0.0,0.0,0.0,8.734710604047105,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46079427484976354,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000001,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.237115431150649,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395769574660207,0.0,0.0
66.0,0.0,0.9112982867539381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.9290758629137034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,4.646760369677649,0.0,0.0,0.0,0.0,0.327746147982208,0.0,0.0
69.0,0.0,31.496738013477625,0.0,0.0,0.0,0.0,1.8646917259014502,0.0,0.0
70.0,0.0,39.43865440018135,0.0,0.0,0.0,0.0,1.430870250048233,0.0,0.0
71.0,0.0,3.936200450409899,0.0,0.0,0.0,0.0,7.267248800742586,0.0,0.0
72.0,0.0,0.9307840347104581,0.0,0.0,0.0,0.0,26.92231136768364,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166680815912906,0.0,0.0
